243,1644,3.6028407130978692
243,754,3.616432558535086
243,816,3.5988000392574135
243,408,3.6398349639661784
243,1369,3.6039976127917335
243,937,3.6092031525566965
243,1406,3.602867640730895
243,942,3.6378200369015308
243,701,3.62010293150188
243,773,3.6048756901128187
243,1254,3.6027139740443315
243,910,3.6049790879032373
243,848,3.6174032784345176
243,182,3.663972766747773
243,882,3.61813065844216
243,1221,3.615859428559826
243,346,3.635499506486714
243,27,3.6091688219796034
243,1597,3.604086367383325
243,1168,3.6248905985591064
243,494,3.6583792652530054
243,1349,3.601776133126259
243,1457,3.6037070817339174
243,1333,3.603266164761076
243,712,3.6374405288148437
243,804,3.6039183092426317
243,1245,3.6061912370035096
243,66,3.6258925845896695
243,226,3.6279258016827307
243,1573,3.605733455841954
243,238,3.674105832986997
243,44,3.6337051180947157
243,1591,3.604215814293451
243,1014,3.603714934512387
243,1201,3.6086903760134583
243,1441,3.6037554449721547
243,1012,3.5944064345991924
243,1400,3.6106861715608987
243,132,3.6762087633613167
243,921,3.6496646970722866
243,1455,3.6046144775896662
243,349,3.6072275584274602
243,552,3.599540698435289
243,1047,3.5789057194198355
255,1644,2.3864297120890146
255,754,2.4331181827147264
255,816,2.4237178437777587
255,408,2.542011882751365
255,26,2.511990304667501
255,1369,2.389652794439737
255,937,2.402983689483548
255,86,2.5617413690557234
255,1406,2.3957689785034875
255,942,2.4752799015984417
255,701,2.4038540425998507
255,773,2.4306704438352553
255,1254,2.3859825733369275
255,910,2.389516001043863
255,848,2.401008880669803
255,182,2.6342538426329085
255,882,2.4118981260731327
255,1221,2.4583613100560773
255,346,2.5239746693576444
255,27,2.4614252349693535
255,1465,2.3868329049533017
255,1597,2.3950112147741867
255,1168,2.4334473197415636
255,494,2.4726767767427713
255,1349,2.384616476597968
255,1457,2.3871127008283937
255,1333,2.3923939804441527
255,712,2.4544007584835277
255,804,2.4000427223675644
255,1245,2.423252488296168
255,66,2.559496135079888
255,226,2.5612449676257807
255,1573,2.3879875795787817
255,238,2.6542236556747016
255,44,2.518522655163086
255,1591,2.3942165161910225
255,1014,2.487083859944078
255,1201,2.3873440535872557
255,1441,2.392786195524705
255,1012,2.52147818297983
255,1400,2.4049375341665145
255,132,2.621097736297738
255,921,2.461378807571972
255,660,2.5621291485181605
255,1455,2.3872255919258807
255,778,2.4983078659424622
255,349,2.4012728553778366
255,552,2.453555496436336
255,275,2.572848365210893
255,1047,2.479292959958251
588,1644,3.6708627077915765
588,754,3.6974478759253313
588,816,3.676263950477133
588,408,3.725736107422836
588,26,3.7242445260267156
588,1369,3.672146017145141
588,937,3.683971517454558
588,86,3.74513716731112
588,1406,3.6728225241921706
588,942,3.712313896956318
588,701,3.6794904585447523
588,773,3.680528807563235
588,1254,3.6727434411651165
588,910,3.672161010120582
588,848,3.6819316616996525
588,182,3.755728879205719
588,882,3.6827714510341654
588,1221,3.7142981564838826
588,346,3.725754533266919
588,27,3.694303248973913
588,1465,3.671502528658732
588,1597,3.6714567294766676
588,1168,3.698847868331591
588,494,3.7229108121327505
588,1349,3.6706475670743766
588,1457,3.6715211490920026
588,1333,3.673039902116777
588,712,3.6993259530794083
588,804,3.6710550278462444
588,1245,3.6815171077263384
588,226,3.7237616023246503
588,1573,3.66939498797472
588,238,3.7633607938617595
588,44,3.722626380675142
588,1591,3.671711569677031
588,1014,3.712551146719416
588,1201,3.674557895046664
588,1441,3.675835785573178
588,1012,3.7102681389459047
588,1400,3.6837896125002616
588,921,3.7092176850475904
588,1455,3.672239293039606
588,349,3.6796187390519086
584,1644,3.3827506697040857
584,754,3.465030475213198
584,816,3.4157482315980707
584,408,3.546907364994447
584,26,3.4804581631847094
584,1369,3.3793582573000127
584,937,3.4243559349899333
584,86,3.5188924727215434
584,1406,3.3878804135352207
584,942,3.476231669408081
584,701,3.4031016921945256
584,773,3.4152413759173754
584,1254,3.3978694721183818
584,910,3.3831433110350395
584,848,3.389912139125324
584,182,3.5792367296986773
584,882,3.4156190977066854
584,1221,3.467588313393429
584,346,3.5560647284634137
584,27,3.4705365266744854
584,1465,3.380170500074993
584,1597,3.3903629292459145
584,1168,3.434119664364682
584,494,3.4754618110464075
584,1349,3.381162123689141
584,1457,3.380711802365787
584,1333,3.3901380456177765
584,712,3.4460659712015387
584,804,3.391565380104129
584,1245,3.421871711292826
584,66,3.5545527920997317
584,226,3.533921707987695
584,1573,3.3820889283483844
584,238,3.578238687155525
584,44,3.489512754107269
584,1591,3.3907766578350627
584,1014,3.518220730442359
584,1201,3.3837798890235224
584,1441,3.3984809657093757
584,1012,3.538926230982764
584,1400,3.400480171726621
584,132,3.5893067401917738
584,921,3.435303788629699
584,660,3.548368149392725
584,1455,3.382382098980883
584,778,3.473947965860477
584,349,3.4373643179210225
584,552,3.4442813668214662
584,275,3.576366997516717
584,1047,3.5243726842872465
696,1644,3.86281510146229
696,754,3.8594718700386874
696,816,3.8678284048328595
696,408,3.9790618458931166
696,26,3.942147543538067
696,1369,3.870838806600883
696,937,3.8562783277150867
696,86,4.016627476582493
696,1406,3.866571809908178
696,942,3.920179456553193
696,701,3.895769395444856
696,773,3.8831967349955767
696,1254,3.8584145170247894
696,910,3.8681155948947255
696,848,3.8827827975910267
696,182,4.005661515081237
696,882,3.8826365436336134
696,1221,3.8908457789881585
696,346,3.889749273841458
696,27,3.8805087784623136
696,1465,3.866909144587636
696,1597,3.8617703153846614
696,1168,3.8839435920859096
696,494,3.956421028435968
696,1349,3.86274102931852
696,1457,3.864925911679807
696,1333,3.866968343990523
696,712,3.9146939130499194
696,804,3.865963323558847
696,1245,3.869670822042616
696,66,3.943497402710874
696,226,3.924508915701775
696,1573,3.8643746804496004
696,238,4.052762906274924
696,44,3.93784725199187
696,1591,3.860431008787009
696,1014,3.876520489771589
696,1201,3.866405737613973
696,1441,3.8555453036322143
696,1012,3.90270981332923
696,1400,3.8789268572372224
696,132,4.031586358388267
696,921,3.925283114307004
696,660,4.00036777737369
696,1455,3.865649734342261
696,778,3.906792988616242
696,349,3.8354859758193283
696,552,3.868259679615968
696,275,4.0262505912030635
696,1047,3.873606851022857
473,1644,3.898385167807859
473,754,3.9030696008579557
473,816,3.897842906066957
473,408,3.939538687982189
473,26,3.9261777064524956
473,1369,3.896618876435921
473,937,3.886734965681895
473,86,3.9425541020424895
473,1406,3.8977224572617217
473,942,3.9049854320542057
473,701,3.899948496130846
473,773,3.901058452574638
473,1254,3.9026506116209907
473,910,3.8959473860124807
473,848,3.8999365208411714
473,182,3.95893081758694
473,882,3.887831512031603
473,1221,3.9143798254347972
